imdbID,Countrys_English,Countrys_Spanish,Countrys_European,Countrys_Asian,Countrys_Arabic,Countrys_Other
tt0367959,1,0,1,0,0,0
tt0368008,1,0,0,0,0,0
tt0368447,1,0,0,0,0,0
tt0368578,1,0,0,0,0,0
tt0368709,1,0,0,0,0,0
tt0368774,1,0,1,1,0,0
tt0368794,1,0,1,0,0,0
tt0368891,1,0,0,0,0,0
tt0368933,1,0,0,0,0,0
tt0369226,1,0,1,0,0,0
tt0369339,1,0,0,0,0,0
tt0369436,1,0,1,0,0,0
tt0369441,1,0,0,0,0,0
tt0369610,1,0,0,0,0,0
tt0369702,0,1,1,0,0,0
tt0369735,1,0,1,0,0,0
tt0370032,1,0,0,0,0,0
tt0370263,1,0,1,0,0,0
tt0371606,1,0,0,0,0,0
tt0371724,1,0,0,0,0,0
tt0371746,1,0,0,0,0,0
tt0372183,1,0,1,0,0,0
tt0372237,1,0,0,0,0,0
tt0372532,1,0,0,0,0,0
tt0372588,1,0,1,0,0,0
tt0372784,1,0,0,0,0,0
tt0372873,0,0,0,1,0,0
tt0373051,1,0,0,0,0,0
tt0373074,0,0,0,1,0,0
tt0373469,1,0,0,0,0,0
tt0373883,1,0,0,0,0,0
tt0373889,1,0,0,0,0,0
tt0373926,1,0,1,0,0,0
tt0374102,1,0,0,0,0,0
tt0374536,1,0,0,0,0,0
tt0374563,1,0,1,0,0,0
tt0374900,1,0,0,0,0,0
tt0375063,1,0,0,0,0,0
tt0375154,1,0,1,0,0,0
tt0375173,1,0,0,0,0,0
tt0375210,1,0,0,0,0,0
tt0375568,1,0,0,1,0,0
tt0375679,1,0,1,0,0,0
tt0375912,1,0,0,0,0,0
tt0375986,1,1,1,0,0,0
tt0376105,1,0,0,0,0,0
tt0376108,1,0,0,0,0,0
tt0376136,1,0,0,0,0,0
tt0376196,1,0,0,0,0,0
tt0376541,1,0,0,0,0,0
tt0376994,1,0,0,0,0,0
tt0377038,1,0,0,0,0,0
tt0377062,1,0,0,0,0,0
tt0377091,1,0,0,0,0,0
tt0377092,1,0,0,0,0,0
tt0377107,1,0,0,0,0,0
tt0377471,1,0,0,0,0,0
tt0377701,1,0,1,0,0,0
tt0377818,1,0,0,0,0,0
tt0377981,1,0,0,0,0,0
tt0377992,1,0,0,0,0,0
tt0378109,1,0,0,0,0,0
tt0378194,1,0,0,0,0,0
tt0379561,1,1,1,0,0,0
tt0379725,1,0,0,0,0,0
tt0379786,1,0,0,0,0,0
tt0379865,1,0,1,0,0,0
tt0380389,1,0,0,0,0,0
tt0380510,1,0,0,0,0,0
tt0380599,1,0,1,0,0,0
tt0381061,1,0,1,0,0,0
tt0381442,0,0,1,0,0,0
tt0381681,1,0,0,0,0,0
tt0381707,1,0,0,0,0,0
tt0381849,1,0,0,0,0,0
tt0381936,0,0,1,0,0,0
tt0381971,1,0,0,0,0,0
tt0382077,1,0,1,0,0,0
tt0382625,1,0,1,0,0,0
tt0382628,1,0,0,0,0,0
tt0382932,1,0,0,0,0,0
tt0382992,1,0,0,0,0,0
tt0383010,1,0,0,0,0,0
tt0383060,1,0,0,0,0,0
tt0383222,1,0,1,0,0,0
tt0383574,1,0,0,0,0,0
tt0383995,0,0,1,0,0,0
tt0384286,1,0,0,0,0,0
tt0384369,0,0,1,0,0,0
tt0384533,1,0,0,0,0,0
tt0384537,1,0,1,1,0,0
tt0384642,1,0,0,0,0,0
tt0384680,1,0,1,0,0,0
tt0384793,1,0,0,0,0,0
tt0384806,1,0,0,0,0,0
tt0385752,1,0,0,0,0,0
tt0385880,1,0,0,0,0,0
tt0386032,1,0,0,0,0,0
tt0386117,1,0,1,0,0,0
tt0386140,1,0,0,0,0,0
tt0386588,1,0,0,0,0,0
tt0386741,1,0,1,0,0,0
tt0387131,1,0,1,1,0,0
tt0387564,1,0,0,0,0,0
tt0387575,1,0,0,0,0,0
tt0387808,1,0,0,0,0,0
tt0387877,1,0,1,0,0,0
tt0388139,1,0,0,0,0,0
tt0388482,1,0,1,0,0,0
tt0388500,1,0,0,0,0,0
tt0388789,1,0,0,0,0,0
tt0388795,1,0,0,0,0,0
tt0388980,1,0,0,0,0,0
tt0389326,1,0,1,0,0,0
tt0389557,1,0,1,0,0,0
tt0389722,1,0,0,0,0,0
tt0389790,1,0,0,0,0,0
tt0389860,1,0,0,0,0,0
tt0390022,1,0,0,0,0,0
tt0390384,1,0,0,0,0,0
tt0390521,1,0,0,0,0,0
tt0391198,1,0,0,1,0,0
tt0391304,1,0,0,0,0,0
tt0392465,1,0,0,0,0,0
tt0393109,1,0,0,0,0,0
tt0393162,1,0,1,0,0,0
tt0393329,1,0,1,0,0,0
tt0393597,1,0,1,0,0,0
tt0393735,1,0,0,0,0,0
tt0395119,0,1,0,0,0,0
tt0395169,1,0,1,0,0,0
tt0395251,1,0,0,0,0,0
tt0395699,1,0,0,0,0,0
tt0395972,1,0,0,0,0,0
tt0396171,1,1,1,0,0,0
tt0396269,1,0,0,0,0,0
tt0396555,1,0,0,0,0,0
tt0396652,1,0,0,0,0,0
tt0396707,1,0,1,0,0,0
tt0396752,1,0,1,0,0,0
tt0397065,1,0,0,0,0,0
tt0397078,1,0,0,0,0,0
tt0397101,1,0,1,0,0,0
tt0397313,1,0,0,0,0,0
tt0397535,1,0,0,0,0,0
tt0397892,1,0,0,0,0,0
tt0398017,1,0,0,0,0,0
tt0398027,1,0,0,0,0,0
tt0398165,1,0,0,0,0,0
tt0398286,1,0,0,0,0,0
tt0398375,1,0,1,0,0,0
tt0398712,1,0,1,0,0,0
tt0398808,1,0,0,0,0,0
tt0398842,1,0,0,0,0,0
tt0398913,1,0,1,0,0,0
tt0399146,1,0,1,0,0,0
tt0399201,1,0,0,0,0,0
tt0399295,1,0,1,0,0,0
tt0399854,0,0,0,0,0,1
tt0399901,1,0,0,0,0,0
tt0400400,1,0,0,0,0,0
tt0400497,1,0,0,0,0,0
tt0400717,1,0,0,0,0,0
tt0401233,0,0,0,1,0,0
tt0401383,1,0,1,0,0,0
tt0401445,1,0,0,0,0,0
tt0401711,0,0,1,0,0,0
tt0401729,1,0,0,0,0,0
tt0401792,1,0,0,0,0,0
tt0401815,1,0,0,0,0,0
tt0401855,1,0,0,0,0,0
tt0402022,1,0,0,0,0,0
tt0402158,0,0,1,0,0,0
tt0402399,1,0,0,0,0,0
tt0402901,1,0,1,0,0,0
tt0402910,1,0,0,0,0,0
tt0403358,0,0,1,0,0,0
tt0403508,1,0,0,0,0,0
tt0403933,1,0,0,0,0,0
tt0404030,1,0,0,0,0,0
tt0404032,1,0,0,0,0,0
tt0404390,1,0,1,0,0,0
tt0405094,0,0,1,0,0,0
tt0405159,1,0,0,0,0,0
tt0405296,1,0,0,0,0,0
tt0405325,1,0,0,0,0,0
tt0405336,1,0,1,0,0,0
tt0405422,1,0,0,0,0,0
tt0405469,1,0,0,0,0,0
tt0405508,0,0,0,0,0,1
tt0405676,1,0,1,0,0,0
tt0405821,0,0,0,1,0,0
tt0406375,1,0,0,0,0,0
tt0406759,1,0,0,0,0,0
tt0406816,1,0,0,0,0,0
tt0407230,1,0,0,0,0,0
tt0407265,1,0,0,0,0,0
tt0407304,1,0,0,0,0,0
tt0407814,1,0,0,0,0,0
tt0407887,1,0,0,0,0,0
tt0408236,1,0,0,0,0,0
tt0408281,1,1,1,0,0,0
tt0408306,1,0,1,0,0,0
tt0408345,1,0,0,0,0,0
tt0408524,1,0,0,0,0,0
tt0408790,1,0,0,0,0,0
tt0408839,1,0,0,0,0,0
tt0408985,1,0,0,0,0,0
tt0409182,1,0,0,0,0,0
tt0409184,1,0,1,0,0,0
tt0409345,1,0,1,0,0,0
tt0409459,1,0,0,0,0,0
tt0409527,0,0,0,0,0,1
tt0409847,1,0,0,0,0,0
tt0409904,0,0,1,0,0,0
tt0410097,1,0,0,0,0,0
tt0410297,1,0,0,0,0,0
tt0410377,1,0,0,0,0,0
tt0410454,1,0,0,0,0,0
tt0411061,1,0,1,0,0,0
tt0411477,1,0,1,0,0,0
tt0411705,1,0,0,0,0,0
tt0411951,1,0,0,1,0,0
tt0412019,1,0,1,0,0,0
tt0412536,1,0,1,0,0,0
tt0413099,1,0,0,0,0,0
tt0413267,1,0,0,0,0,0
tt0413300,1,0,0,0,0,0
tt0414055,1,0,1,0,0,0
tt0414387,1,0,1,0,0,0
tt0414852,0,0,1,0,0,0
tt0414853,1,0,1,0,0,0
tt0414951,1,0,0,0,0,0
tt0414982,1,0,1,0,0,0
tt0414993,1,0,0,0,0,0
tt0415306,1,0,0,0,0,0
tt0415481,0,0,1,0,0,0
tt0415678,0,0,1,0,0,0
tt0416044,0,0,1,0,0,0
tt0416212,1,0,0,0,0,0
tt0416236,1,0,0,0,0,0
tt0416292,0,0,1,0,0,0
tt0416315,1,0,0,0,0,0
tt0416320,1,0,1,0,0,0
tt0416449,1,0,0,0,0,0
tt0416496,1,0,1,0,0,0
tt0417001,1,0,0,0,0,0
tt0417148,1,0,1,0,0,0
tt0417217,1,0,0,0,0,0
tt0417385,1,0,0,0,0,0
tt0417397,0,0,1,0,0,0
tt0417433,1,0,0,0,0,0
tt0417736,1,0,0,0,0,0
tt0417741,1,0,0,0,0,0
tt0418110,1,0,1,0,0,0
tt0418279,1,0,0,0,0,0
tt0418460,0,0,0,0,0,1
tt0418689,1,0,0,0,0,0
tt0418753,1,0,0,0,0,0
tt0418763,1,0,1,0,0,0
tt0418819,1,0,1,0,0,0
tt0419294,1,0,1,0,0,0
tt0419663,1,0,0,0,0,0
tt0419706,1,0,1,0,0,0
tt0419843,1,0,0,0,0,0
tt0419887,1,0,0,1,0,0
tt0419946,1,0,0,0,0,0
tt0420223,1,0,0,0,0,0
tt0420238,1,0,0,0,0,0
tt0420332,0,0,0,0,0,1
tt0420609,1,0,0,0,0,0
tt0420835,1,0,0,0,0,0
tt0421054,1,0,1,0,0,0
tt0421073,1,0,0,0,0,0
tt0421206,1,0,0,0,0,0
tt0421229,1,0,0,0,0,0
tt0421238,1,0,0,0,0,0
tt0421239,1,0,0,0,0,0
tt0421715,1,0,0,0,0,0
tt0421729,1,0,0,0,0,0
tt0422091,0,0,0,0,0,1
tt0422295,1,0,0,0,0,0
tt0422720,1,0,1,1,0,0
tt0423169,1,0,0,0,0,0
tt0423294,1,0,0,0,0,0
tt0424095,1,0,0,0,0,0
tt0424136,1,0,0,0,0,0
tt0424205,1,0,1,1,0,0
tt0424345,1,0,0,0,0,0
tt0424993,1,0,0,0,0,0
tt0425061,1,0,0,0,0,0
tt0425123,1,0,0,0,0,0
tt0425210,1,0,1,0,0,0
tt0425413,1,0,0,0,0,0
tt0425430,1,0,0,0,0,0
tt0425598,1,0,0,0,0,0
tt0425601,1,0,0,0,0,0
tt0426592,1,0,0,0,0,0
tt0426931,1,0,0,0,0,0
tt0427152,1,0,0,0,0,0
tt0427229,1,0,0,0,0,0
tt0427309,1,0,0,0,0,0
tt0427327,1,0,0,0,0,0
tt0427380,1,0,0,0,0,0
tt0427392,1,0,0,0,0,0
tt0427470,1,0,0,0,0,0
tt0427944,1,0,0,0,0,0
tt0427954,1,0,0,0,0,0
tt0428803,0,0,1,0,0,0
tt0429493,1,0,0,0,0,0
tt0429589,1,0,0,0,0,0
tt0429591,1,0,0,0,0,0
tt0430105,1,0,0,0,0,0
tt0430308,1,0,0,0,0,0
tt0430357,1,0,1,0,0,0
tt0430431,1,0,0,0,0,0
tt0430770,1,0,0,0,0,0
tt0430912,1,1,1,0,0,0
tt0430922,1,0,1,0,0,0
tt0431021,1,0,0,0,0,0
tt0431197,1,0,1,0,0,0
tt0431308,1,0,0,0,0,0
tt0431461,1,0,0,0,0,0
tt0432021,1,0,1,0,0,0
tt0432283,1,0,0,0,0,0
tt0432289,1,0,1,0,0,0
tt0432291,1,0,0,0,0,0
tt0432348,1,0,0,0,0,0
tt0433035,1,0,0,0,0,0
tt0433362,1,0,0,0,0,0
tt0433383,1,0,1,1,0,0
tt0433386,1,0,0,1,0,0
tt0433387,1,0,0,0,0,0
tt0433398,1,0,0,0,0,0
tt0433416,1,0,0,0,0,0
tt0433442,1,0,0,0,0,0
tt0434215,1,0,0,0,0,0
tt0434409,1,0,1,0,0,0
tt0434424,1,0,1,0,0,0
tt0435623,1,0,0,0,0,0
tt0435651,1,0,0,0,0,0
tt0435670,1,0,0,0,0,0
tt0435680,1,0,0,0,0,0
tt0435705,1,0,0,0,0,0
tt0435761,1,0,0,0,0,0
tt0436331,1,0,0,0,0,0
tt0436339,1,0,0,0,0,0
tt0436697,1,0,1,0,0,0
tt0437230,1,0,0,0,0,0
tt0437447,0,0,0,1,0,0
tt0437800,1,0,0,0,0,0
tt0437954,1,0,1,0,0,0
tt0438097,1,0,0,0,0,0
tt0438296,1,0,0,0,0,0
tt0438488,1,0,1,0,0,0
tt0439182,1,0,0,0,0,0
tt0439289,1,0,0,0,0,0
tt0439630,0,0,0,1,0,0
tt0439662,0,0,0,0,0,1
tt0440963,1,0,1,0,0,0
tt0441007,1,0,0,0,0,0
tt0441048,0,0,0,0,0,1
tt0441773,1,0,0,0,0,0
tt0441796,1,0,0,0,0,0
tt0441909,0,1,0,0,0,0
tt0442781,0,0,0,0,0,1
tt0442933,1,0,0,0,0,0
tt0443272,1,0,0,0,0,0
tt0443274,1,0,0,0,0,0
tt0443295,1,0,0,0,0,0
tt0443431,1,0,0,0,0,0
tt0443453,1,0,0,0,0,0
tt0443489,1,0,0,0,0,0
tt0443536,1,0,0,0,0,0
tt0443543,1,0,0,0,0,0
tt0443632,1,0,0,0,0,0
tt0443649,1,0,0,0,0,0
tt0443680,1,0,0,0,0,0
tt0443701,1,0,0,0,0,0
tt0443706,1,0,0,0,0,0
tt0443769,0,0,0,0,0,1
tt0444182,0,0,1,0,0,0
tt0444682,1,0,0,0,0,0
tt0445946,1,0,1,0,0,0
tt0446012,1,0,0,0,0,0
tt0446013,1,0,0,0,0,0
tt0446029,1,0,0,1,0,0
tt0446046,1,0,0,0,0,0
tt0446345,1,0,0,0,0,0
tt0448011,1,0,0,0,0,0
tt0448134,1,0,0,0,0,0
tt0448157,1,0,0,0,0,0
tt0448694,1,0,0,0,0,0
tt0449010,1,0,0,0,0,0
tt0449059,1,0,0,0,0,0
tt0449086,1,0,0,0,0,0
tt0449088,1,0,0,0,0,0
tt0449089,1,0,1,0,0,0
tt0449467,1,0,1,0,0,0
tt0449487,1,0,0,0,0,0
tt0449994,0,0,0,0,0,1
tt0450232,1,0,1,0,0,0
tt0450259,1,0,1,0,0,0
tt0450278,1,0,1,0,0,0
tt0450314,1,0,1,0,0,0
tt0450340,1,0,0,0,0,0
tt0450345,1,0,1,0,0,0
tt0450385,1,0,0,0,0,0
tt0450405,1,0,0,0,0,0
tt0451038,1,0,0,0,0,0
tt0451079,1,0,0,0,0,0
tt0452594,1,0,0,0,0,0
tt0452608,1,0,1,0,0,0
tt0452623,1,0,0,0,0,0
tt0452625,1,0,0,0,0,0
tt0452637,1,0,0,0,0,0
tt0452694,1,0,0,0,0,0
tt0453365,0,0,1,0,0,0
tt0453451,1,0,1,0,0,0
tt0453467,1,0,0,0,0,0
tt0453556,1,0,0,0,0,0
tt0453562,1,0,0,0,0,0
tt0454082,1,0,0,0,0,0
tt0454824,1,0,0,0,0,0
tt0454841,1,0,1,0,0,0
tt0454848,1,0,0,0,0,0
tt0454876,1,0,0,1,0,0
tt0454919,1,0,0,0,0,0
tt0454921,1,0,0,0,0,0
tt0454945,1,0,0,0,0,0
tt0454987,1,0,0,0,0,0
tt0455407,1,0,0,0,1,0
tt0455538,1,0,0,0,0,0
tt0455590,1,0,1,0,0,0
tt0455612,1,0,0,0,0,0
tt0455760,1,0,0,0,0,0
tt0455824,1,0,0,0,0,0
tt0455857,1,0,0,0,0,0
tt0455944,1,0,0,0,0,0
tt0455957,1,1,0,0,0,0
tt0455960,1,0,0,0,0,0
tt0455967,1,0,0,0,0,0
tt0457024,0,0,1,0,0,0
tt0457303,1,0,0,0,0,0
tt0457400,1,0,0,0,0,0
tt0457430,1,1,0,0,0,0
tt0457433,1,0,0,0,0,0
tt0457495,1,0,1,0,0,0
tt0457510,1,0,1,0,0,0
tt0457513,1,0,0,0,0,0
tt0457530,1,0,0,0,0,0
tt0457572,1,0,0,0,0,0
tt0457939,1,0,0,0,0,0
tt0458242,0,0,1,0,0,0
tt0458339,1,0,0,0,0,0
tt0458352,1,0,1,0,0,0
tt0458481,1,0,0,0,0,0
tt0458525,1,0,0,0,0,0
tt0459759,0,0,1,0,0,0
tt0460505,1,0,0,0,0,0
tt0460611,1,0,0,0,0,0
tt0460989,1,1,1,0,0,0
tt0461770,1,0,0,0,0,0
tt0462200,1,0,0,0,0,0
tt0462229,1,0,0,0,0,0
tt0462244,1,0,0,0,0,0
tt0462322,1,0,0,0,0,0
tt0462396,1,0,1,0,0,0
tt0462465,1,0,1,0,0,0
tt0462499,1,0,1,0,0,0
tt0462504,1,0,0,0,0,0
tt0462519,1,0,0,0,0,0
tt0462538,1,0,0,0,0,0
tt0462579,1,0,0,0,0,0
tt0462590,1,0,0,0,0,0
tt0463034,1,0,0,0,0,0
tt0463854,1,1,0,0,0,0
tt0463872,0,1,1,0,0,0
tt0463985,1,0,0,0,0,0
tt0463998,1,0,1,0,0,0
tt0464049,1,0,0,0,0,0
tt0464154,1,0,1,0,0,0
tt0464665,0,0,1,0,0,0
tt0465142,1,0,0,0,0,0
tt0465234,1,0,0,0,0,0
tt0465407,1,0,0,0,0,0
tt0465436,1,0,0,0,0,0
tt0465440,1,0,0,0,0,0
tt0465494,1,0,1,0,0,0
tt0465502,1,0,1,0,0,0
tt0465538,1,0,0,0,0,0
tt0465551,1,0,0,0,0,0
tt0465580,1,0,0,0,0,0
tt0465602,1,0,0,0,0,0
tt0465643,1,0,0,0,0,0
tt0465967,0,0,1,0,0,0
tt0466342,1,0,0,0,0,0
tt0466399,1,0,0,0,0,0
tt0466816,1,0,0,0,0,0
tt0466839,1,0,0,0,0,0
tt0466856,1,0,0,0,0,0
tt0466893,1,0,0,0,0,0
tt0466909,1,0,0,0,0,0
tt0467197,1,0,0,0,0,0
tt0467406,1,0,0,0,0,0
tt0468492,0,0,0,1,0,0
tt0468565,1,0,0,0,0,0
tt0468569,1,0,0,0,0,0
tt0469263,1,0,0,0,0,0
tt0469494,1,0,0,0,0,0
tt0469623,1,0,0,0,0,0
tt0469641,1,0,0,0,0,0
tt0469903,1,0,1,0,0,0
tt0470705,1,0,1,0,0,0
tt0470752,1,0,0,0,0,0
tt0470765,1,0,0,0,0,0
tt0471042,1,0,0,0,0,0
tt0472033,1,0,0,0,0,0
tt0472043,1,0,0,0,0,0
tt0472062,1,0,1,0,0,0
tt0472071,1,0,0,0,0,0
tt0472126,1,0,0,0,0,0
tt0472181,1,0,0,0,0,0
tt0472259,1,0,0,0,0,0
tt0472399,1,0,0,0,0,0
tt0473024,1,0,0,0,0,0
tt0473075,1,0,0,0,0,0
tt0473102,1,0,0,0,0,0
tt0473188,1,0,1,0,0,0
tt0473308,1,0,0,0,0,0
tt0473367,0,0,0,0,0,1
tt0473705,1,0,1,0,0,0
tt0473709,1,0,0,0,0,0
tt0475276,1,0,1,0,0,0
tt0475298,1,0,0,0,0,0
tt0475394,1,0,1,0,0,0
tt0475944,1,0,0,0,0,0
tt0476527,0,0,0,0,0,1
tt0476964,1,0,0,0,0,0
tt0477051,1,0,0,0,0,0
tt0477071,1,0,0,0,0,0
tt0477080,1,0,0,0,0,0
tt0477302,1,0,0,0,0,0
tt0477337,0,0,1,0,0,0
tt0477347,1,0,0,0,0,0
tt0477348,1,0,0,0,0,0
tt0478087,1,0,0,0,0,0
tt0478134,1,0,0,0,0,0
tt0478304,1,0,0,0,0,0
tt0478311,1,0,0,0,0,0
tt0478970,1,0,0,0,0,0
tt0479143,1,0,0,0,0,0
tt0479162,1,0,0,0,0,0
tt0479537,1,0,0,0,0,0
tt0479647,1,0,0,0,0,0
tt0479884,1,0,0,0,0,0
tt0479952,1,0,0,0,0,0
tt0479997,1,0,0,0,0,0
tt0480025,1,0,0,0,0,0
tt0480239,1,0,0,0,0,0
tt0480242,1,0,0,0,0,0
tt0480249,1,0,0,0,0,0
tt0480255,1,0,0,0,0,0
tt0480669,0,1,0,0,0,0
tt0480687,1,0,0,0,0,0
tt0481141,1,0,0,0,0,0
tt0481369,1,0,1,0,0,0
tt0481499,1,0,0,0,0,0
tt0481536,1,0,0,0,0,0
tt0482473,0,1,0,0,0,0
tt0482527,1,0,0,0,0,0
tt0482546,1,0,0,0,0,0
tt0482571,1,0,0,0,0,0
tt0482572,1,0,1,0,0,0
tt0482603,1,0,0,0,0,0
tt0482606,1,0,0,0,0,0
tt0483607,1,0,1,0,0,0
tt0483726,1,0,0,0,0,0
tt0483756,1,0,0,0,0,0
tt0484111,1,0,1,0,0,0
tt0484740,1,0,0,0,0,0
tt0485985,1,0,0,0,0,0
tt0486551,1,0,0,0,0,0
tt0486576,1,0,1,0,0,0
tt0486655,1,0,0,0,0,0
tt0486674,1,0,0,0,0,0
tt0486822,1,0,0,0,0,0
tt0488478,0,0,1,0,0,0
tt0489099,1,0,0,0,0,0
tt0489235,1,0,0,0,0,0
tt0489237,1,0,0,0,0,0
tt0489270,1,0,0,0,0,0
tt0489281,1,0,0,0,0,0
tt0490170,1,0,0,0,0,0
tt0490181,1,0,0,0,0,0
tt0490204,1,0,0,0,0,0
tt0491152,1,0,0,0,0,0
tt0492389,1,0,0,0,1,0
tt0492619,1,0,0,0,0,0
tt0492956,1,0,0,0,0,0
tt0493430,1,0,0,0,0,0
tt0493464,1,0,1,0,0,0
tt0494238,1,0,1,0,0,0
tt0494652,1,0,0,0,0,0
tt0495596,0,0,0,1,0,0
tt0496328,1,0,0,0,0,0
tt0496806,1,0,0,0,0,0
tt0497465,1,1,0,0,0,0
tt0498353,1,0,1,0,0,0
tt0498380,1,0,0,0,0,0
tt0498399,1,0,0,0,0,0
tt0499448,1,0,0,0,0,0
tt0499549,1,0,0,0,0,0
tt0499554,1,0,0,0,0,0
tt0499556,1,0,0,0,0,0
tt0758730,1,0,0,0,0,0
tt0758742,0,0,0,1,0,0
tt0758746,1,0,0,0,0,0
tt0758752,1,0,0,0,0,0
tt0758758,1,0,0,0,0,0
tt0758766,1,0,0,0,0,0
tt0758774,1,0,0,0,0,0
tt0758794,1,0,0,0,0,0
tt0760329,1,0,0,0,0,0
tt0762107,1,0,0,0,0,0
tt0762114,1,0,0,0,0,0
tt0762125,1,1,0,0,0,0
tt0763831,1,0,0,0,0,0
tt0765010,1,0,0,0,0,0
tt0765120,0,0,1,1,0,0
tt0765429,1,0,0,0,0,0
tt0765443,1,0,0,0,0,0
tt0770703,1,0,0,0,0,0
tt0770752,1,0,0,0,0,0
tt0770772,1,0,0,0,0,0
tt0770828,1,0,0,0,0,0
tt0775489,1,0,1,0,0,0
tt0775539,1,0,0,0,0,0
tt0775552,1,0,0,0,0,0
tt0778661,1,0,0,0,0,0
tt0780504,1,0,0,0,0,0
tt0780516,1,0,0,0,0,0
tt0780521,1,0,0,0,0,0
tt0780536,1,0,0,0,0,0
tt0780571,1,0,0,0,0,0
tt0780607,1,0,0,0,0,0
tt0783233,1,0,1,0,0,0
tt0785006,1,0,1,0,0,0
tt0785035,0,0,0,0,0,1
tt0787474,1,0,0,0,0,0
tt0790623,1,0,0,0,0,0
tt0790628,1,0,0,0,0,0
tt0790636,1,0,0,0,0,0
tt0790686,1,0,1,0,0,0
tt0790712,1,0,0,0,0,0
tt0790724,1,0,0,0,0,0
tt0790736,1,0,0,0,0,0
tt0795351,1,0,0,0,0,0
tt0795421,1,0,1,0,0,0
tt0795441,0,0,1,0,0,0
tt0795461,1,0,0,0,0,0
tt0796366,1,0,1,0,0,0
tt0796375,1,0,0,0,0,0
tt0799949,1,0,0,0,0,0
tt0800039,1,0,0,0,0,0
tt0800080,1,0,0,0,0,0
tt0800164,0,0,1,0,0,0
tt0800240,1,0,0,0,0,0
tt0800241,1,1,1,0,0,0
tt0800308,1,0,0,0,0,0
tt0800320,1,0,0,0,0,0
tt0800369,1,0,0,0,0,0
tt0801526,1,0,0,0,0,0
tt0804461,1,0,0,0,0,0
tt0804497,1,0,0,0,0,0
tt0804507,1,0,1,0,0,0
tt0804516,1,0,0,0,0,0
tt0804522,1,0,0,0,0,0
tt0804529,1,0,0,0,0,0
tt0805526,1,0,0,0,0,0
tt0805564,1,0,0,0,0,0
tt0805570,1,0,0,0,0,0
tt0807758,0,0,0,0,0,1
tt0808151,1,0,1,0,0,0
tt0808279,1,0,1,0,0,0
tt0808399,1,0,0,0,0,0
tt0808510,1,0,0,0,0,0
tt0808526,1,0,0,0,0,0
tt0810784,1,0,1,0,0,0
tt0810913,1,0,0,0,0,0
tt0810922,1,0,1,0,0,0
tt0811066,0,0,0,0,0,1
tt0811080,1,0,1,0,0,0
tt0811138,1,0,1,0,0,0
tt0814005,0,0,1,0,0,0
tt0814022,1,0,0,0,0,0
tt0814255,1,0,0,0,0,0
tt0814314,1,0,0,0,0,0
tt0814666,1,0,1,0,0,0
tt0815236,1,0,0,0,0,0
tt0815244,1,0,0,0,0,0
tt0816462,1,0,0,0,0,0
tt0816692,1,0,0,0,0,0
tt0816711,1,0,0,0,0,0
tt0817177,1,0,0,0,0,0
tt0817230,1,0,0,0,0,0
tt0821642,1,0,1,0,0,0
tt0822832,1,0,0,0,0,0
tt0822847,1,0,0,0,0,0
tt0822854,1,0,0,0,0,0
tt0824747,1,0,0,0,0,0
tt0825232,1,0,0,0,0,0
tt0826570,0,0,0,0,0,1
tt0829150,1,0,0,1,0,0
tt0829459,1,0,0,0,0,0
tt0829482,1,0,0,0,0,0
tt0830199,1,0,0,0,0,0
tt0830515,1,0,0,0,0,0
tt0831387,1,0,0,1,0,0
tt0831887,1,0,0,0,0,0
tt0834001,1,0,0,0,0,0
tt0835034,1,0,0,0,0,0
tt0837562,1,0,0,0,0,0
tt0838247,1,0,0,0,0,0
tt0838283,1,0,0,0,0,0
tt0840361,1,0,0,0,0,0
tt0841046,1,0,0,0,0,0
tt0842926,1,0,0,0,0,0
tt0843326,0,0,0,0,0,1
tt0844286,1,0,0,0,0,0
tt0844471,1,0,0,0,0,0
tt0844479,1,0,0,0,0,0
tt0844671,1,0,0,0,0,0
tt0844993,1,0,0,0,0,0
tt0845046,1,0,1,0,0,0
tt0846040,0,0,1,0,0,0
tt0848228,1,0,0,0,0,0
tt0848537,1,0,0,0,0,0
tt0848538,0,0,0,1,0,0
tt0848557,1,0,0,0,0,0
tt0850253,1,0,1,0,0,0
tt0852713,1,0,0,0,0,0
tt0853096,1,0,0,0,0,0
tt0854678,1,0,0,0,0,0
tt0858479,1,0,0,0,0,0
tt0858486,1,0,0,0,0,0
tt0859163,1,0,1,0,0,0
tt0862467,1,0,1,0,0,0
tt0862846,1,0,0,0,0,0
tt0864835,1,0,0,0,0,0
tt0865554,1,0,1,0,0,0
tt0865556,1,0,0,1,0,0
tt0865559,1,1,0,0,0,0
tt0866439,1,0,0,0,0,0
tt0869994,0,0,1,0,0,0
tt0871426,1,0,0,0,0,0
tt0872230,1,0,0,0,0,0
tt0873886,1,0,0,0,0,0
tt0875034,1,0,1,0,0,0
tt0876563,0,0,0,1,0,0
tt0878804,1,0,0,0,0,0
tt0879870,1,0,0,0,0,0
tt0880502,0,0,1,0,0,0
tt0880578,1,0,0,0,0,0
tt0881320,1,0,0,0,0,0
tt0881891,1,0,0,0,0,0
tt0882977,1,0,0,0,1,0
tt0884224,1,0,0,0,0,0
tt0884328,1,0,0,0,0,0
tt0884726,1,0,0,0,0,0
tt0884732,1,0,0,0,0,0
tt0887745,1,0,0,0,0,0
tt0887883,1,0,1,0,0,0
tt0887912,1,0,0,0,0,0
