imdbID,Title,YearSinceRelease,AAMP Rating,Runtime,Genre,AvgDirectorRating,AvgWriterRating,AvgCastRating,imdbRating,Language,Country,Budget,Revenue
tt0389326,Riding Giants,12,PG-13,105,"Documentary, History, Sport",7.5,7.4,7.7,7.9,English,"USA, France",2600000,3166000
tt0389557,Black Book,10,R,145,"Drama, Thriller, War",6.6,6.6,6.4,7.8,"Dutch, German, English, Hebrew","Netherlands, Germany, UK, Belgium",21000000,26193068
tt0389722,30 Days of Night,9,R,113,"Horror, Thriller",6.2,5.7,6.1,6.6,English,"USA, New Zealand",30000000,75505973
tt0389790,Bee Movie,9,PG,91,"Animation, Adventure, Comedy",6.5,6.5,6.2,6.2,English,"USA, Australia",150000000,287594577
tt0389860,Click,10,PG-13,107,"Comedy, Drama, Fantasy",6.1,5.9,5.9,6.4,"English, Portuguese, Japanese",USA,82500000,237681299
tt0390022,Friday Night Lights,12,PG-13,118,"Action, Drama, Sport",6.7,6.7,6.4,7.3,English,USA,30000000,61255921
tt0390384,Primer,12,PG-13,77,"Drama, Sci-Fi, Thriller",6.9,6.9,6.5,7,"English, French",USA,7000,424760
tt0390521,Super Size Me,12,PG,100,"Documentary, Comedy, Drama",6.6,6.6,7.3,7.3,English,USA,65000,28575078
tt0391198,The Grudge,12,PG-13,91,"Horror, Mystery, Thriller",5.8,5.9,5.7,5.9,"English, Japanese","USA, Japan",10000000,183474602
tt0391304,A Lot Like Love,11,PG-13,107,"Comedy, Drama, Romance",6.4,6.6,5.6,6.6,"English, American Sign Language",USA,30000000,42886719
tt0392465,Mozart and the Whale,11,PG-13,94,"Comedy, Drama, Romance",6.2,6.1,6,7,English,USA,12000000,84967
tt0393109,Brick,11,R,110,"Crime, Drama, Mystery",7.2,7.2,6.2,7.4,English,USA,475000,3919254
tt0393162,Coach Carter,11,PG-13,136,"Drama, Sport",6.8,6.4,6.2,7.2,English,"USA, Germany",30000000,76669806
tt0393329,Go Go Tales,9,UNRATED,96,"Comedy, Drama",5.8,5.7,6,5.8,English,"Italy, USA",4000000,907456
tt0393597,Earth,9,G,90,Documentary,7.6,7.5,6.8,8,English,"UK, Germany, USA",15000000,109000000
tt0393735,The Shaggy Dog,10,PG,98,"Comedy, Family, Fantasy",5.4,5,5.4,4.4,English,USA,50000000,61112916
tt0395119,Captain Alatriste: The Spanish Musketeer,10,UNRATED,145,"Adventure, Drama, History",6.4,6.1,6.1,6.1,"Spanish, Flemish, Latin, Portuguese, Dutch",Spain,24000000,23321954
tt0395169,Hotel Rwanda,12,PG-13,121,"Drama, History, War",6.8,7.1,7.5,8.1,"English, French","UK, USA, Italy, South Africa, Canada",17500000,38000000
tt0395251,The Producers,11,PG-13,134,"Comedy, Musical",6.4,6.2,6.1,6.4,English,USA,45000000,38058335
tt0395699,The Pacifier,11,PG,95,"Action, Comedy, Drama",6,5.9,6,5.5,"English, Korean","Canada, USA",56000000,113006880
tt0395972,North Country,11,R,126,Drama,6.9,7.3,6.9,7.3,English,USA,35000000,25224242
tt0396171,Perfume: The Story of a Murderer,10,R,147,"Crime, Drama, Fantasy",7.1,6.9,7.1,7.5,English,"Germany, France, Spain, USA",50000000,132180323
tt0396269,Wedding Crashers,11,R,119,"Comedy, Romance",6.1,7,6.3,7,English,USA,40000000,285176741
tt0396555,Meet the Robinsons,9,G,95,"Animation, Adventure, Comedy",7.1,6.9,6.7,6.9,English,USA,150000000,169332978
tt0396652,Ice Princess,11,G,98,"Comedy, Drama, Family",6.8,6,6,6,English,"USA, Canada",25000000,27645491
tt0396707,The Secret of Moonacre,8,PG,103,"Adventure, Family, Fantasy",6.4,6.2,6.1,6.2,English,"Hungary, UK, France, Australia, USA, New Zealand",12000000,7070330
tt0396752,Nanny McPhee,11,PG,97,"Comedy, Family, Fantasy",6.7,6.8,6.5,6.6,English,"USA, UK, France",25000000,122489822
tt0397065,House of Wax,11,R,108,Horror,6.4,5.1,4.9,5.3,English,"Australia, USA",40000000,68766121
tt0397078,Just My Luck,10,PG-13,103,"Comedy, Fantasy, Romance",5.7,5.4,5.4,5.3,English,USA,28000000,38159905
tt0397101,The Skeleton Key,11,PG-13,104,"Horror, Mystery, Thriller",6.5,6,6.4,6.5,"English, French","USA, Germany",43000000,91974818
tt0397313,Eight Below,10,PG,120,"Adventure, Drama, Family",6.4,7.3,6.1,7.3,English,USA,40000000,120455994
tt0397535,Memoirs of a Geisha,11,PG-13,145,"Drama, Romance",6.6,7,6.8,7.3,"English, Japanese",USA,85000000,162242962
tt0397892,Bolt,8,PG,96,"Animation, Adventure, Comedy",7.4,7,6.1,6.9,English,USA,150000000,309979994
tt0398017,Derailed,11,R,108,"Drama, Thriller",6.2,6.1,6.3,6.6,"English, French","USA, UK",22000000,57479076
tt0398027,Down in the Valley,11,R,114,"Drama, Romance, Thriller",5.3,6.1,6.6,6.5,English,USA,8000000,852872
tt0398165,The Longest Yard,11,PG-13,113,"Comedy, Crime, Sport",6.3,6.3,6,6.4,English,USA,82000000,190320568
tt0398286,Tangled,6,PG,100,"Animation, Adventure, Comedy",7.6,6.3,6.1,7.8,English,USA,260000000,591794936
tt0398375,Rumor Has It...,11,PG-13,97,"Comedy, Drama, Romance",6.6,6.5,6.4,5.5,"English, Spanish","USA, Germany, Australia",70000000,88933562
tt0398712,Assault on Precinct 13,11,R,109,"Action, Crime, Drama",6.4,6.4,6.4,6.3,"English, Serbian","USA, France",30000000,35294470
tt0398808,Bridge to Terabithia,9,PG,96,"Adventure, Drama, Family",6.4,7,6.1,7.2,English,"USA, New Zealand",60000000,137587063
tt0398842,The Celestine Prophecy,10,PG,99,"Adventure, Drama",5.5,5.1,5.7,4.9,English,USA,10000000,615752
tt0398913,DOA: Dead or Alive,10,PG-13,87,"Action, Adventure",6.4,5,4.9,4.8,English,"USA, Germany, UK",21000000,480314
tt0399146,A History of Violence,11,R,96,"Crime, Drama, Thriller",6.7,7.1,6.3,7.5,English,"USA, Germany, Canada",32000000,60740827
tt0399201,The Island,11,PG-13,136,"Action, Adventure, Romance",6.6,6.7,6.5,6.9,English,USA,126000000,162949164
tt0399295,Lord of War,11,R,122,"Crime, Drama, Thriller",6.7,7,6.7,7.6,"English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish","USA, Germany, France",42000000,24127895
tt0399854,Vizontele Tuuba,12,UNRATED,111,"Comedy, Drama",7.4,7.3,6.1,6.5,"Turkish, Dutch, English, French, German",Turkey,3000000,13954476
tt0399901,Woman Thou Art Loosed,12,R,94,Drama,6.1,6.4,6.1,6.8,English,USA,3000000,6804016
tt0400400,The Five of Us,12,UNRATED,87,"Crime, Drama",6.8,6.9,6.7,7.1,"French, English",Canada,2500000,408000
tt0400497,Herbie Fully Loaded,11,G,101,"Adventure, Comedy, Family",4.9,5.6,5.7,4.7,English,USA,50000000,66002004
tt0400717,Open Season,10,PG,83,"Animation, Adventure, Comedy",6.6,6.2,6,6.2,English,USA,85000000,197309027
tt0401233,Appleseed,12,R,101,"Sci-Fi, Action, Animation",6.9,7.2,7.3,7,Japanese,Japan,10000000,1461989
tt0401383,The Diving Bell and the Butterfly,9,PG-13,112,"Biography, Drama",7.1,7.5,6.3,8,French,"France, USA",14000000,19777647
tt0401445,A Good Year,10,PG-13,117,"Comedy, Drama, Romance",7,6.4,6.6,6.9,"English, French, Russian","USA, UK",35000000,42064105
tt0401711,"Paris, je t'aime",10,R,120,"Comedy, Drama, Romance",6.7,7,6.6,7.3,"French, English, Spanish, Mandarin, Arabic","France, Liechtenstein, Switzerland, Germany",13000000,4857367
tt0401729,John Carter,4,PG-13,132,"Action, Adventure, Fantasy",7.5,6.6,6.4,6.6,English,USA,250000000,284139100
tt0401792,Sin City,11,R,124,"Crime, Thriller",6.8,7.3,5.9,8.1,English,USA,40000000,158733820
tt0401815,Tamara,11,R,98,"Horror, Fantasy, Thriller",4.8,5.5,5.3,5.2,English,"USA, Canada",4750000,206871
tt0401855,Underworld: Evolution,10,R,106,"Action, Fantasy, Sci-Fi",6.8,6.7,6.2,6.8,"English, French, Hungarian",USA,50000000,111340801
tt0402022,??®on Flux,11,PG-13,93,"Action, Sci-Fi",6.1,6,6.5,5.5,English,USA,62000000,52000000
tt0402158,Empire of the Wolves,11,R,128,"Action, Drama, Thriller",5.9,5.8,6,5.9,French,France,24000000,11875866
tt0402399,The New World,11,PG-13,135,"Biography, Drama, History",6.6,6.6,6.4,6.7,"English, Algonquin","USA, UK",30000000,30536013
tt0402901,The Cave,11,PG-13,97,"Adventure, Horror, Thriller",5.1,5.3,5.9,5.1,"English, Romanian","USA, Germany, Romania",30000000,15007991
tt0402910,Chaos,11,R,106,"Action, Crime, Drama",5.1,5.1,6.1,6.5,English,"Canada, UK, USA",12000000,10289
tt0403358,Night Watch,12,R,114,"Action, Fantasy, Thriller",5.3,6.2,6.3,6.5,"Russian, German",Russia,4200000,33951015
tt0403508,The Sisterhood of the Traveling Pants,11,PG,119,"Comedy, Drama, Romance",5.7,6.2,6.2,6.6,"English, Greek, Spanish",USA,25000000,39053061
tt0403933,Chasing Ghosts,11,UNRATED,119,"Crime, Drama, Mystery",5.1,4.5,5.2,5.5,"English, Spanish",USA,2000000,1102000
tt0404030,Everything Is Illuminated,11,PG-13,106,"Comedy, Drama",7.5,7.3,6.9,7.5,"English, Russian, Ukrainian",USA,7000000,2697930
tt0404032,The Exorcism of Emily Rose,11,PG-13,119,"Drama, Horror, Thriller",6.2,5.8,6.3,6.7,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic",USA,19000000,144216468
tt0404390,Running Scared,10,R,122,"Action, Crime, Drama",6.8,6.9,6,7.4,"English, Russian, Spanish","Germany, USA",15000000,9500000
tt0405094,The Lives of Others,10,R,137,"Drama, Thriller",7.3,7.3,6.5,8.5,German,Germany,2000000,70000000
tt0405159,Million Dollar Baby,12,PG-13,132,"Drama, Sport",7.2,7.7,6.6,8.1,"English, Irish",USA,30000000,216763646
tt0405296,A Scanner Darkly,10,R,100,"Animation, Sci-Fi, Thriller",7.2,6.7,6.5,7.1,English,USA,8500000,5480996
tt0405325,Sky High,11,PG,100,"Adventure, Comedy, Family",5.7,6.4,6.1,6.2,"English, Cantonese",USA,35000000,86369815
tt0405336,Southland Tales,10,R,145,"Comedy, Drama, Sci-Fi",6.4,5.8,5.3,5.5,English,"France, Germany, USA",17000000,374743
tt0405422,The 40-Year-Old Virgin,11,R,116,"Comedy, Romance",6.5,6.7,6.3,7.2,"English, Spanish",USA,26000000,109449237
tt0405469,The Wild,10,G,94,"Animation, Adventure, Comedy",5.4,5.5,6.2,5.4,English,"Canada, USA",80000000,37384046
tt0405508,Rang De Basanti,10,UNRATED,157,"Comedy, Drama, History",7.3,6.7,6.6,8.4,"Hindi, Panjabi, English",India,2200000,11502151
tt0405676,All the King's Men,10,PG-13,128,"Drama, Thriller",6.7,6.7,6.8,6.2,English,"Germany, USA",55000000,9450897
tt0405821,Casshern,12,UNRATED,142,"Action, Sci-Fi",6.4,6.4,6.7,6.2,Japanese,Japan,6000000,1530216
tt0406375,Zathura: A Space Adventure,11,PG,101,"Action, Adventure, Comedy",6.8,6.3,6.1,6.1,English,USA,65000000,64321501
tt0406759,The Eye,8,PG-13,98,"Drama, Horror",6,5.7,6,5.4,"English, Spanish","USA, Canada",12000000,56309766
tt0406816,The Guardian,10,PG-13,139,"Action, Adventure, Drama",6.3,6,6,6.8,English,USA,70000000,55011732
tt0407230,The Outlander,11,UNRATED,138,Drama,6.3,6.3,6.3,6.5,French,Canada,7000000,2866324
tt0407265,Transamerica,11,R,103,"Adventure, Comedy, Drama",7.5,7.5,6.9,7.5,"English, Spanish",USA,1000000,13350369
tt0407304,War of the Worlds,11,PG-13,116,"Adventure, Sci-Fi, Thriller",7.4,6,6.4,6.5,English,USA,132000000,591739379
tt0407814,Full Grown Men,10,UNRATED,78,"Comedy, Drama",6.9,5.4,5.8,5.4,English,USA,2000000,13716
tt0407887,The Departed,10,R,151,"Crime, Drama, Thriller",7.7,6.6,6.9,8.5,"English, Cantonese","USA, Hong Kong",90000000,289847354
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,9,R,116,"Drama, Horror, Musical",7,7.1,6.8,7.4,"English, Italian","USA, UK",50000000,152000000
tt0408281,"The Tulse Luper Suitcases, Part 2: Vaux to the Sea",12,UNRATED,108,"Adventure, Biography, Comedy",6.7,6.6,6.1,7.2,English,"UK, Netherlands, Spain, Luxembourg, Italy, Hungary",10000000,24250
tt0408306,Munich,11,R,164,"Drama, History, Thriller",7.4,7.3,6.7,7.6,"English, German, French, Hebrew, Arabic, Italian, Greek, Russian","France, Canada, USA",70000000,130358911
tt0408345,Firewall,10,PG-13,105,"Crime, Thriller",6.7,5.8,5.9,5.8,English,"USA, Australia",45000000,82800000
tt0408524,Bad News Bears,11,PG-13,113,"Comedy, Sport",7.2,5.4,6.2,5.8,"English, Spanish",USA,30000000,34252847
tt0408790,Flightplan,11,PG-13,98,"Action, Drama, Mystery",6.6,6,6.3,6.2,"English, French, German, Arabic, Italian, Japanese",USA,55000000,223387299
tt0408839,The Heartbreak Kid,9,R,116,"Comedy, Romance",6.1,6,6,5.8,"English, Spanish",USA,60000000,127766650
tt0408985,Last Holiday,10,PG-13,112,"Adventure, Comedy, Drama",6.3,6.3,5.9,6.4,"English, French",USA,45000000,38399961
tt0409182,Poseidon,10,PG-13,98,"Action, Adventure, Drama",6.6,6.1,6.3,5.6,"English, Spanish",USA,160000000,181674817
tt0409184,Russian Dolls,11,UNRATED,125,"Comedy, Drama, Romance",6.8,6.8,6.4,7,"French, Russian, English, Spanish, Italian","France, UK",13000000,23727301
tt0409345,Surveillance,8,R,97,"Crime, Drama, Horror",5.3,5.9,5.9,6.4,English,"USA, Germany, Canada",3500000,1115493
tt0409459,Watchmen,7,R,162,"Action, Mystery, Sci-Fi",7.2,7.3,6.5,7.6,English,USA,130000000,185258983
tt0409527,Shabd,11,UNRATED,140,Drama,4.7,5,5.4,5.3,Hindi,India,2500000,3100000
tt0409847,Cowboys & Aliens,5,PG-13,119,"Action, Sci-Fi, Thriller",6.8,6.7,6.1,6,"English, Apache languages",USA,163000000,174822325
tt0409904,Day Watch,10,R,132,"Action, Fantasy, Thriller",5.3,5.9,6.3,6.5,Russian,Russia,4200000,38862717
tt0410097,Hustle & Flow,11,R,116,"Crime, Drama, Music",6.9,6.4,5.8,7.4,English,USA,8000000,22201636
tt0410297,The Lake House,10,PG,99,"Drama, Fantasy, Romance",6.9,6.8,6.1,6.8,English,"USA, Australia",40000000,114830111
tt0410377,Nim's Island,8,PG,96,"Adventure, Comedy, Family",6.4,5.9,6.4,6,English,USA,37000000,100076342
tt0410454,The Work and the Glory,12,PG,118,"Romance, Drama",6.9,6.8,6.1,6.9,English,USA,7500000,3347647
tt0411061,88 Minutes,9,R,108,"Crime, Drama, Mystery",6.6,6.1,6.1,5.9,English,"USA, Germany, Canada",30000000,16930884
tt0411477,Hellboy II: The Golden Army,8,PG-13,120,"Action, Adventure, Fantasy",6.9,6.9,5.9,7,English,"USA, Germany",85000000,160388063
tt0411705,9 Songs,12,UNRATED,71,"Drama, Music, Romance",6.5,6.2,5,4.9,English,UK,1000000,332323
tt0411951,Tekken,6,R,92,"Action, Crime, Drama",5.7,5.2,4.8,4.8,"Mandarin, Japanese, English","Japan, USA",30000000,967000
tt0412019,Broken Flowers,11,R,106,"Comedy, Drama, Mystery",7.3,6.8,6.6,7.2,English,"USA, France",10000000,45742101
tt0412536,Brideshead Revisited,8,PG-13,133,"Drama, Romance",6.8,6.7,6.4,6.7,"English, Italian, Arabic, Latin, French","UK, Italy, Morocco",20000000,13204291
tt0413099,Evan Almighty,9,PG,96,"Comedy, Family, Fantasy",6.1,5.7,6.3,5.4,English,USA,175000000,173000000
tt0413267,Shrek the Third,9,PG,93,"Animation, Adventure, Comedy",6.3,6.5,6,6.1,English,USA,160000000,798958165
tt0413300,Spider-Man 3,9,PG-13,139,"Action, Adventure",6.9,6,6.2,6.2,"English, French",USA,258000000,890871626
tt0414055,Elizabeth: The Golden Age,9,PG-13,114,"Biography, Drama, History",6.8,6.7,6.4,6.9,"English, Spanish, Swedish","UK, France, Germany, USA",25000000,74237563
tt0414387,Pride & Prejudice,11,PG,129,"Drama, Romance",6.9,7,6.3,7.8,English,"France, UK, USA",28000000,121147947
tt0414852,District B13,12,R,84,"Action, Crime, Thriller",6.9,5.7,6.9,7.2,"French, Spanish",France,12000000,9584131
tt0414853,Barnyard,10,PG,90,"Animation, Comedy, Family",6.2,6,5.9,5.6,English,"Germany, USA, Netherlands",51000000,72779000
tt0414951,The Quiet,11,R,96,"Drama, Thriller",5.9,6,5.9,6.4,"English, American Sign Language",USA,900000,381420
tt0414982,Final Destination 3,10,R,93,"Horror, Thriller",5.3,5.9,5.5,5.8,English,"Germany, USA, Canada",25000000,117719158
tt0414993,The Fountain,10,PG-13,96,"Drama, Sci-Fi",7.5,7.6,6.7,7.3,"English, Maya","USA, Canada",35000000,15304890
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,10,PG-13,108,"Action, Comedy, Sport",6.8,6.6,6.4,6.6,"English, French",USA,72500000,162966177
tt0415481,Alyosha Popovich i Tugarin Zmey,12,UNRATED,72,"Animation, Comedy, Family",7.1,6.8,6.7,7.1,Russian,Russia,4000000,1730000
tt0415678,Boy s tenyu,11,UNRATED,132,"Action, Drama",6,5.7,6,6,"Russian, English",Russia,3500000,8262833
tt0416044,Mongol: The Rise of Genghis Khan,9,R,126,"Adventure, Biography, Drama",6.6,6.8,7,7.3,"Mongolian, Mandarin","Russia, Germany, Kazakhstan",18000000,26527510
tt0416212,The Secret Life of Bees,8,PG-13,114,Drama,6.9,6.8,6.6,7.3,English,USA,11000000,38105395
tt0416236,The Spiderwick Chronicles,8,PG,96,"Adventure, Family, Fantasy",6.3,6.2,6.3,6.6,English,USA,90000000,162839667
tt0416292,A Driver for Vera,12,UNRATED,105,Drama,7.3,7.3,6.1,7.3,Russian,"Russia, Ukraine",3300000,2011837
tt0416315,Wolf Creek,11,R,99,Horror,6.2,6.2,5.7,6.3,"English, Swedish",Australia,1000000,27762648
tt0416320,Match Point,11,R,124,"Drama, Romance, Thriller",6.9,6.9,6.7,7.7,English,"UK, Russia, Ireland, Luxembourg, USA",15000000,85306374
tt0416449,300,10,R,117,"Action, Fantasy, War",7.2,6.9,6.4,7.7,English,USA,65000000,422610419
tt0416496,Bandidas,10,PG-13,93,"Action, Comedy, Crime",6.7,6.3,6.2,5.7,"English, Spanish","France, Mexico, USA",35000000,10496317
tt0417001,Must Love Dogs,11,PG-13,98,"Comedy, Romance",5.9,5.9,6.3,5.9,"English, Armenian",USA,30000000,58405313
tt0417148,Snakes on a Plane,10,R,105,"Action, Thriller",5.3,5.6,5.8,5.6,English,"Germany, USA, Canada",33000000,62022014
tt0417217,Two for the Money,11,R,122,"Drama, Sport, Thriller",6.3,6.6,6.1,6.2,English,USA,20000000,30526509
tt0417385,12 and Holding,11,R,94,Drama,6.6,7.6,7,7.6,English,USA,400000,95687
tt0417397,9th Company,11,R,139,"Action, Drama, History",5.8,6.3,6.1,7.2,Russian,"Finland, Russia, Ukraine",9500000,24000000
tt0417433,Annapolis,10,PG-13,108,"Drama, Romance, Sport",6.6,5.9,5.6,5.8,English,USA,26000000,17496992
tt0417736,Hank Williams First Nation,11,UNRATED,92,"Comedy, Drama",6.3,6.3,6.2,6.3,"English, Cree",Canada,300000,166000
tt0417741,Harry Potter and the Half-Blood Prince,7,PG,153,"Adventure, Family, Fantasy",7.5,7.6,6.9,7.5,English,"UK, USA",250000000,933959197
tt0418110,Romanzo Criminale,11,UNRATED,152,"Crime, Drama",6.2,6.7,6.4,7.2,"Italian, English, French","Italy, France, UK",818418,4851244
tt0418279,Transformers,9,PG-13,144,"Action, Adventure, Sci-Fi",6.6,6.3,6.1,7.1,"English, Spanish",USA,150000000,709709780
tt0418460,Aitraaz,12,UNRATED,160,"Drama, Thriller",5.9,5.5,5.9,6.7,Hindi,India,3500000,9250000
tt0418689,Flags of Our Fathers,10,R,135,"Drama, History, War",7.2,7,6.2,7.1,English,USA,90000000,65900249
tt0418753,Inside Deep Throat,11,NC-17,92,"Documentary, Biography, History",7,6.6,6.5,6.8,English,USA,2000000,653621
tt0418763,Jarhead,11,R,125,"Action, Drama, War",7.5,6.9,6.4,7.1,"English, Spanish, Arabic, Latin","Germany, USA",72000000,96889998
tt0418819,Land of the Dead,11,R,93,Horror,5.7,5.7,5.8,6.3,"English, Spanish, Italian, Polish, French","Canada, France, USA",15000000,46770602
tt0419294,The Three Burials of Melquiades Estrada,11,R,121,"Adventure, Crime, Drama",7.1,6.8,6.7,7.5,"English, Spanish","France, USA",15000000,12036149
tt0419663,Cruel World,11,R,88,"Comedy, Horror, Thriller",4.7,4.6,4.8,3.9,English,USA,2000000,16344
tt0419706,Doom,11,R,105,"Action, Horror, Sci-Fi",5.3,5.9,5.8,5.2,"English, Japanese","UK, Czech Republic, Germany, USA",60000000,55987321
tt0419843,In the Land of Women,9,PG-13,97,"Comedy, Drama, Romance",6.8,6.8,6,6.5,English,USA,10000000,17500000
tt0419887,The Kite Runner,9,PG-13,128,Drama,7.1,7.4,6.9,7.6,"Dari, English, Pushto, Russian, Urdu","USA, China",20000000,73276047
tt0419946,The Marine,10,PG-13,92,"Action, Drama, Thriller",4.8,4.8,5.3,4.7,"English, Arabic",USA,20000000,22165608
tt0420223,Stranger Than Fiction,10,PG-13,113,"Comedy, Drama, Fantasy",7.1,6.9,7.3,7.6,English,USA,30000000,53653224
tt0420238,The Tale of Despereaux,8,G,93,"Adventure, Animation, Comedy",6.3,6.2,6.5,6.1,English,"UK, USA",60000000,50877145
tt0420332,Veer-Zaara,12,UNRATED,192,"Drama, Musical, Romance",7.2,7,6.4,7.9,"Hindi, Urdu, Panjabi",India,7000000,29385320
tt0420609,Infamous,10,R,110,"Biography, Crime, Drama",6.3,6.8,6.5,7.1,English,USA,13000000,1151330
tt0420835,Opal Dream,10,PG,86,"Drama, Family",6.7,6.6,6.4,6.6,English,"Australia, UK",5000000,140666
tt0421054,Domino,11,R,127,"Action, Biography, Crime",6.8,5.4,6.4,6,English,"France, USA, UK",50000000,22944502
tt0421073,Street Kings,8,R,109,"Action, Crime, Drama",7,6.5,6.4,6.8,"English, Turkish",USA,20000000,65569869
tt0421206,Gridiron Gang,10,PG-13,125,"Crime, Drama, Sport",6.5,6.7,6.2,6.9,English,USA,30000000,41480851
tt0421229,Mrs. Palfrey at the Claremont,11,UNRATED,108,"Comedy, Drama",6.6,7.4,6.6,7.6,English,"UK, USA",750000,1720953
tt0421238,The Proposition,11,R,104,"Crime, Drama, Western",6.9,7.4,7,7.5,"English, Aboriginal","Australia, UK",2000000,1900725
tt0421239,Red Eye,11,PG-13,85,"Mystery, Thriller",5.9,6.4,6.3,6.5,"English, Russian",USA,26000000,57891803
tt0421715,The Curious Case of Benjamin Button,8,PG-13,166,"Drama, Fantasy, Romance",7.8,6.9,6.5,7.8,"English, Russian, French",USA,150000000,333932083
tt0421729,Big Momma's House 2,10,PG-13,99,"Comedy, Crime",4.9,5,5.7,4.6,English,USA,40000000,138259062
tt0422091,Dhoom,12,UNRATED,129,"Action, Adventure, Thriller",5.7,6.1,5.4,6.7,Hindi,India,1500000,12000000
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,10,R,122,"Biography, Drama, Romance",6.4,6.6,6.4,6.5,English,USA,16800000,2281089
tt0422720,Marie Antoinette,10,PG-13,123,"Biography, Drama, History",6.5,6.5,6.3,6.4,"English, Latin, French","USA, France, Japan",40000000,60474340
tt0423169,Sherrybaby,10,R,96,Drama,6.1,6.1,6.6,6.6,English,USA,2000000,622806
tt0423294,Surf's Up,9,PG,85,"Animation, Comedy, Family",7.3,6.8,6.4,6.8,English,USA,85000000,149044513
tt0424095,Flushed Away,10,PG,85,"Animation, Adventure, Comedy",6.6,6.7,6.8,6.7,English,"UK, USA",149000000,64459316
tt0424136,Hard Candy,11,R,104,"Crime, Drama, Thriller",6.2,6.4,6.3,7.1,English,USA,950000,7022209
tt0424205,Joyeux Noel,11,PG-13,116,"Drama, History, Music",7.1,7.1,7.1,7.8,"French, German, English, Latin","France, Germany, UK, Belgium, Romania, Norway, Japan",22000000,17709155
tt0424345,Clerks II,10,R,97,Comedy,6.7,6.6,5.9,7.4,English,USA,5000000,26888376
tt0424993,Employee of the Month,10,PG-13,103,"Comedy, Romance",5.5,5.6,5.1,5.5,English,USA,12000000,38368909
tt0425061,Get Smart,8,PG-13,110,"Action, Adventure, Comedy",6.3,6.2,6.5,6.5,"English, Russian, Panjabi, Arabic",USA,80000000,230685453
tt0425123,Just Like Heaven,11,PG-13,95,"Comedy, Fantasy, Romance",6.3,6.3,6.4,6.7,"English, Spanish, Mandarin",USA,58000000,102854431
tt0425210,Lucky Number Slevin,10,R,110,"Crime, Drama, Mystery",6.7,7.8,6.3,7.8,English,"Germany, USA",27000000,56308881
tt0425413,"Run, Fatboy, Run",9,PG-13,100,"Comedy, Romance, Sport",6.4,6.5,6.6,6.6,English,"UK, USA",10000000,33000000
tt0425430,The Messengers,9,PG-13,90,"Drama, Horror, Thriller",5.5,5.3,5.8,5.4,English,USA,16000000,1109660
tt0425598,Block Party,11,R,103,"Documentary, Comedy, Music",6.9,7.5,7.1,7.2,English,USA,3000000,11718595
tt0425601,Trailer Park Boys: The Movie,10,R,95,"Comedy, Crime",7.1,6.7,7.2,7.3,English,Canada,5000000,3833507
tt0426592,Superhero Movie,8,PG-13,75,"Action, Comedy, Sci-Fi",5.3,5.6,5.4,4.5,English,USA,35000000,25871834
tt0426931,August Rush,9,PG,114,"Drama, Music",6.4,7.1,6.3,7.5,English,USA,25000000,66122026
tt0427152,Dinner for Schmucks,6,PG-13,114,Comedy,6.7,6.1,6.6,5.9,English,USA,69000000,86387857
tt0427229,Failure to Launch,10,PG-13,97,"Comedy, Romance",5.5,6.2,6.2,5.6,English,USA,50000000,88715192
tt0427309,The Great Debaters,9,PG-13,126,"Biography, Drama",7.4,7.1,6.5,7.6,English,USA,15000000,30226144
tt0427327,Hairspray,9,PG,117,"Comedy, Musical, Romance",6,6.5,6.2,6.8,English,"USA, UK",50000000,90450008
tt0427380,In the Face of Evil: Reagan's War in Word and Deed,12,PG-13,110,Documentary,5.5,5.5,6.4,6.2,English,USA,500000,110577
tt0427392,The Invasion,9,PG-13,99,"Sci-Fi, Thriller",6.6,6.3,6.3,5.9,"English, Russian","USA, Australia",80000000,15071514
tt0427470,The Lookout,9,R,99,"Crime, Drama, Thriller",6.8,6.7,6.5,7.1,English,USA,16000000,5367030
tt0427944,Thank You for Smoking,11,R,92,"Comedy, Drama",7.1,7.4,7.1,7.6,English,USA,6500000,24793509
tt0427954,The Protector,11,R,81,"Action, Crime, Drama",6.2,6.7,6.3,7.1,"Thai, English, Mandarin, Vietnamese","Thailand, USA, Hong Kong",6000000,27165581
tt0428803,March of the Penguins,11,G,80,Documentary,7,7.2,6.6,7.7,"French, English",France,8000000,127392239
tt0429493,The A-Team,6,PG-13,117,"Action, Adventure, Comedy",6.6,6.5,6.4,6.8,"English, Spanish, French, Swahili, German",USA,110000000,177238796
tt0429589,The Ant Bully,10,PG,88,"Animation, Adventure, Comedy",5.9,6.2,6.4,5.9,English,USA,50000000,55181129
tt0429591,Aquamarine,10,PG,104,"Comedy, Family, Fantasy",6,5.3,5.6,5.2,English,"USA, Australia",12000000,23006849
tt0430105,Four Brothers,11,R,109,"Action, Crime, Drama",6.6,6,6.3,6.9,English,USA,45000000,92374674
tt0430308,Get Rich or Die Tryin',11,R,117,"Biography, Crime, Drama",6.9,6.5,5.7,5,"English, Spanish","USA, Canada",40000000,46442528
