imdbID,budget,revnue
tt1093382,0,0
tt1093383,195000,0
tt1093812,0,0
tt1093842,0,0
tt1094267,0,0
tt1094268,NF,NF
tt1094277,0,0
tt1094278,0,0
tt1094284,NF,NF
tt1094291,0,0
tt1094295,0,0
tt1094627,0,0
tt1094629,0,0
tt1094635,0,0
tt1094643,0,0
tt1094668,0,0
tt1095030,0,0
tt1095180,0,0
tt1095218,0,0
tt1095399,0,0
tt1095403,0,0
tt1095404,0,0
tt1095405,0,0
tt1095408,0,0
tt1095413,0,0
tt1095417,0,0
tt1095421,0,0
tt1095423,0,0
tt1095427,0,0
tt1095432,0,0
tt1095496,0,0
tt1096986,0,0
tt1096991,0,0
tt1096997,0,0
tt1097000,NF,NF
tt1097014,0,0
tt1097021,0,0
tt1097224,0,0
tt1097242,0,0
tt1097260,0,0
tt1097267,0,0
tt1097636,0,0
tt1097649,0,0
tt1098217,0,0
tt1098218,0,0
tt1098223,0,0
tt1098226,0,0
tt1098326,0,0
tt1098337,0,0
tt1098358,200000,0
tt1099196,0,0
tt1099199,10,0
tt1099200,0,0
tt1099204,0,0
tt1099226,0,0
tt1099227,0,0
tt1099228,0,0
tt1099925,0,0
tt1099966,10,0
tt1099971,0,0
tt1100022,0,0
tt1100025,0,0
tt1100048,0,0
tt1100112,0,0
tt1100898,0,0
tt1100908,0,0
tt1101026,2000000,38135878
tt1101031,0,0
tt1101038,0,0
tt1101045,0,0
tt1101637,0,0
tt1101665,0,0
tt1101675,0,0
tt1102265,0,0
tt1103145,0,0
tt1103192,0,4
tt1103193,0,0
tt1103262,5800,2950
tt1103274,500000,0
tt1103276,0,0
tt1103963,0,0
tt1104065,0,0
tt1104079,NF,NF
tt1104080,0,0
tt1104126,0,0
tt1104679,75,0
tt1104685,0,0
tt1104686,0,0
tt1104688,0,0
tt1104699,0,0
tt1104712,0,0
tt1104779,0,0
tt1104806,0,0
tt1104814,0,0
tt1105281,0,0
tt1105288,0,0
tt1105289,0,0
tt1105296,0,0
tt1105300,0,0
tt1105315,0,0
tt1105355,NF,NF
tt1105512,0,0
tt1105709,0,0
tt1105716,0,0
tt1105730,0,0
tt1105731,0,0
tt1105732,0,0
tt1105733,4180000,11000000
tt1105734,0,0
tt1105739,0,0
tt1105740,0,0
tt1105743,0,0
tt1105745,0,0
tt1105747,0,0
tt1105748,3000000,2500000
tt1105750,NF,NF
tt1105757,0,0
tt1106447,0,0
tt1106448,0,0
tt1106815,0,0
tt1106884,0,0
tt1107394,0,0
tt1107397,0,0
tt1107807,0,0
tt1107828,6000000,31000
tt1107846,0,0
tt1107850,0,0
tt1108850,0,0
tt1109478,0,0
tt1109488,0,0
tt1109520,0,0
tt1109582,0,0
tt1109583,0,0
tt1110037,5000000,1413000
tt1110050,0,0
tt1110059,2000,0
tt1110068,0,0
tt1110207,0,0
tt1110209,1720666,0
tt1110212,0,0
tt1110220,0,0
tt1110221,0,0
tt1110223,0,0
tt1110240,0,0
tt1110242,NF,NF
tt1110272,0,0
tt1110627,0,0
tt1110630,0,0
tt1111231,0,0
tt1111233,0,0
tt1111383,0,0
tt1111831,20000,0
tt1111836,0,0
tt1111876,0,0
tt1111880,0,0
tt1111890,0,0
tt1111931,0,0
tt1112097,0,0
tt1112110,0,0
tt1112115,0,81368
tt1112116,NF,NF
tt1112127,NF,NF
tt1112652,0,0
tt1112680,NF,NF
tt1112828,0,0
tt1112866,0,0
tt1113739,0,0
tt1113827,0,0
tt1113833,1500000,0
tt1114277,0,783000
tt1114667,0,0
tt1114690,NF,NF
tt1114710,160,0
tt1114712,0,0
tt1114715,821,16
tt1114723,2200000,0
tt1114731,0,0
tt1114735,0,0
tt1116026,0,0
tt1116182,0,0
tt1116183,0,0
tt1116185,0,0
tt1116806,0,0
tt1116852,0,0
tt1116935,0,0
tt1116944,0,0
tt1117378,0,0
tt1117379,0,0
tt1117386,0,0
tt1117533,0,0
tt1117598,0,0
tt1117636,0,0
tt1117978,0,0
tt1118040,0,0
tt1118045,0,0
tt1118075,0,0
tt1118084,0,0
tt1118505,0,0
tt1118519,0,0
tt1118649,0,0
tt1118687,0,0
tt1118693,0,0
tt1119129,0,0
tt1119133,0,0
tt1119147,0,0
tt1119154,0,0
tt1119162,0,0
tt1119169,0,0
tt1119178,0,0
tt1119180,0,0
tt1119194,0,0
tt1119199,0,3848034
tt1119211,0,0
tt1119608,NF,NF
tt1119614,0,0
tt1120889,0,0
tt1120897,0,0
tt1120920,0,0
tt1120945,0,0
tt1121794,0,0
tt1121801,0,0
tt1121958,0,0
tt1121964,0,0
tt1121985,750000,0
tt1122593,0,0
tt1122599,0,0
tt1122765,0,0
tt1122769,NF,NF
tt1122775,600000,0
tt1123372,492,1
tt1123894,0,0
tt1123970,0,0
tt1124001,0,0
tt1124041,0,0
tt1124058,0,0
tt1124215,0,0
tt1124319,NF,NF
tt1124364,0,0
tt1124374,5000000,0
tt1124377,20000000,0
tt1124378,0,0
tt1124386,0,0
tt1124394,0,0
tt1124396,3000000,9713500
tt1124397,0,0
tt1124401,0,0
tt1125189,0,0
tt1125192,0,0
tt1125194,1500000,0
tt1125297,0,0
tt1125413,500000,0
tt1125800,50000,0
tt1125830,0,0
tt1125920,NF,NF
tt1126511,0,0
tt1126516,0,0
tt1126525,NF,NF
tt1126596,0,0
tt1127177,0,0
tt1127198,0,0
tt1127227,0,0
tt1127702,1850000,0
tt1127855,0,0
tt1127886,0,0
tt1127900,0,0
tt1128075,0,0
tt1128214,0,0
tt1129390,0,0
tt1129405,0,0
tt1129410,0,0
tt1129412,0,0
tt1129422,0,324136
tt1129428,170000,0
tt1129431,0,0
tt1129435,0,0
tt1129437,500000,198
tt1129441,3500,0
tt1129921,0,0
tt1129952,NF,NF
tt1130087,0,0
tt1130744,0,0
tt1130765,NF,NF
tt1130773,0,0
tt1130862,0,0
tt1130898,0,0
tt1130967,96000,300000
tt1130982,0,0
tt1130983,6000000,0
tt1130984,0,0
tt1130989,0,0
tt1130992,0,0
tt1131577,NF,NF
tt1131674,0,0
tt1131743,0,0
tt1131748,0,0
tt1131749,0,0
tt1132135,0,0
tt1132157,0,0
tt1132165,0,0
tt1132171,0,0
tt1132223,0,0
tt1132465,0,0
tt1132471,0,0
tt1132472,0,0
tt1132474,0,0
tt1132571,0,0
tt1132573,0,0
tt1132574,0,0
tt1132578,0,0
tt1132585,0,0
tt1132589,0,0
tt1132593,0,0
tt1132594,0,0
tt1132596,0,0
tt1132605,0,0
tt1132607,0,0
tt1132608,0,0
tt1132623,0,0
tt1133559,0,0
tt1133569,0,0
tt1133594,0,0
tt1133603,0,0
tt1133617,0,1
tt1133922,0,0
tt1133935,0,0
tt1133936,0,0
tt1133984,NF,NF
tt1133989,13000,0
tt1134519,0,0
tt1134549,0,0
tt1134801,0,0
tt1134812,0,0
tt1134816,0,0
tt1134826,0,0
tt1134828,1800000,0
tt1134846,0,0
tt1134857,0,0
tt1135054,0,0
tt1135083,0,0
tt1135090,0,0
tt1135479,0,0
tt1135489,0,0
tt1135493,3000000,0
tt1135502,165000,0
tt1135532,0,0
tt1135535,0,0
tt1135762,NF,NF
tt1135774,0,0
tt1135922,0,0
tt1135924,0,0
tt1135925,0,0
tt1135933,0,0
tt1135937,0,0
tt1135940,0,0
tt1135941,0,0
tt1135943,0,0
tt1135944,0,0
tt1135952,0,0
tt1135960,0,0
tt1135961,0,0
tt1135972,0,0
tt1135977,0,0
tt1135983,0,0
tt1135989,4000000,0
tt1135992,0,0
tt1136613,NF,NF
tt1136684,0,0
tt1136685,NF,NF
tt1136833,0,0
tt1136913,0,0
tt1137368,0,0
tt1137436,0,0
tt1137437,0,0
tt1137439,100000,0
tt1137458,0,0
tt1137465,0,0
tt1137467,NF,NF
tt1137481,0,1275162
tt1137970,0,0
tt1137994,0,0
tt1137999,0,0
tt1138003,0,0
tt1138006,0,0
tt1138437,0,0
tt1138457,0,0
tt1138478,0,0
tt1138481,0,0
tt1139085,12000000,0
tt1139115,0,0
tt1139319,0,0
tt1139571,0,0
tt1139585,0,0
tt1139622,NF,NF
tt1139641,0,0
tt1139664,0,0
tt1139665,0,0
tt1139666,0,0
tt1139780,0,0
tt1139783,10000,0
tt1139789,0,0
tt1139792,0,0
tt1139796,0,0
tt1139801,0,0
tt1139805,0,0
tt1139806,0,0
tt1140858,0,0
tt1140862,0,0
tt1140871,0,0
tt1140873,0,0
tt1140941,5000000,0
tt1141306,0,0
tt1141597,0,0
tt1141636,NF,NF
tt1141702,0,0
tt1142438,NF,NF
tt1142556,0,0
tt1142804,0,0
tt1142826,0,0
tt1142972,0,0
tt1143106,NF,NF
tt1143140,0,0
tt1143141,0,0
tt1143142,2,0
tt1143143,0,0
tt1143148,0,0
tt1143152,0,0
tt1143153,0,0
tt1143155,0,0
tt1143156,0,0
tt1143891,0,0
tt1144059,0,0
tt1144511,0,0
tt1144544,NF,NF
tt1144546,0,0
tt1144551,500000,11276
tt1144578,NF,NF
tt1144579,0,0
tt1144804,16000000,0
tt1144805,250000,0
tt1144806,0,0
tt1144809,0,0
tt1144811,0,0
tt1144825,0,0
tt1144871,0,0
tt1144913,0,0
tt1144914,0,0
tt1145152,0,0
tt1145446,0,0
tt1145449,0,0
tt1145479,6153120,0
tt1145857,0,0
tt1145889,0,0
tt1146278,0,0
tt1146285,0,0
tt1146290,0,0
tt1146295,0,0
tt1146300,0,0
tt1146304,0,0
tt1146314,0,0
tt1146321,0,0
tt1146325,0,0
tt1146327,0,0
tt1146351,0,0
tt1146431,0,0
tt1146439,0,0
tt1147513,0,0
tt1147519,0,0
tt1147538,0,0
tt1147554,NF,NF
tt1147682,0,0
tt1147686,0,0
tt1147705,NF,NF
tt1147714,0,0
tt1147720,0,0
tt1147764,0,0
tt1147770,0,0
tt1148178,0,0
tt1148198,NF,NF
tt1148223,NF,NF
tt1148239,0,0
tt1148277,0,0
tt1148770,0,0
tt1148779,0,0
tt1148786,0,0
tt1149359,650,0
tt1149363,0,0
tt1149379,0,0
tt1149582,0,0
tt1149585,0,0
tt1149592,0,0
tt1149593,0,0
tt1149595,0,0
tt1149604,1000000,0
tt1149605,0,0
tt1149606,0,0
tt1149607,NF,NF
tt1149611,0,0
tt1149615,0,0
tt1150938,0,0
tt1151318,0,0
tt1151368,NF,NF
tt1151384,0,11295
tt1151400,0,0
tt1151827,0,0
tt1151831,0,0
tt1151921,0,0
tt1151923,0,0
tt1152138,0,0
tt1152268,0,0
tt1152270,0,0
tt1152278,50,0
tt1152282,0,0
tt1152283,0,0
tt1152384,NF,NF
tt1152390,NF,NF
tt1152399,0,0
tt1152401,0,0
tt1152404,0,0
tt1152685,0,0
tt1152758,0,0
tt1152797,0,0
tt1152815,0,0
tt1152823,0,0
tt1152830,NF,NF
tt1152834,0,0
tt1152843,NF,NF
tt1152845,NF,NF
tt1153037,0,0
tt1153085,0,0
tt1153099,0,0
tt1153101,0,0
tt1153106,20000000,0
tt1153109,0,0
tt1153111,0,0
tt1153112,0,0
tt1153113,0,0
tt1153116,0,0
tt1153537,NF,NF
tt1153690,0,0
tt1153698,0,0
tt1155051,0,0
tt1155053,0,0
tt1155062,0,0
tt1155413,NF,NF
tt1155508,0,0
tt1155630,0,0
tt1155637,0,0
tt1155650,0,0
tt1155696,0,0
tt1155705,20000000,31244858
tt1155735,0,0
tt1155765,0,0
tt1156072,0,0
tt1156132,0,0
tt1156136,0,0
tt1156141,0,0
tt1156148,0,0
tt1156170,0,0
tt1156173,0,0
tt1156311,0,0
tt1156326,0,0
tt1156395,0,0
tt1156396,5000000,0
tt1156447,0,0
tt1156454,0,0
tt1156464,6321500,0
tt1156470,0,0
tt1156479,0,0
tt1156505,0,0
tt1156506,5750000,0
tt1156509,0,0
tt1156513,NF,NF
tt1156524,0,0
tt1156527,0,0
tt1156531,0,0
tt1157547,0,0
tt1157549,0,0
tt1157552,0,0
tt1157555,0,0
tt1157601,0,0
tt1157604,0,0
tt1157614,0,0
tt1157631,0,0
tt1157668,0,0
tt1157685,0,0
tt1157705,0,0
tt1157720,0,0
tt1158302,413000,0
tt1158793,7000000,0
tt1158864,0,0
tt1158889,0,0
tt1158934,0,0
tt1158936,0,0
tt1159200,40000,0
tt1159223,0,0
tt1159231,0,0
tt1159263,500,0
tt1159502,0,0
tt1159634,700000,0
tt1159654,0,0
tt1159705,0,0
tt1159914,0,0
tt1159926,NF,NF
tt1159984,0,0
tt1159985,0,0
tt1160004,0,0
tt1160008,0,0
tt1160012,0,0
tt1160015,0,0
tt1160018,0,0
tt1160022,0,0
tt1160023,0,0
tt1160026,0,0
tt1160313,0,0
tt1160315,0,0
tt1160317,0,0
tt1160369,0,0
tt1160374,0,0
tt1160524,0,0
tt1160525,0,0
tt1160539,0,0
tt1160629,0,0
tt1160996,16000000,0
tt1161016,0,0
tt1161405,0,0
tt1161408,0,0
tt1161411,0,0
tt1161421,NF,NF
tt1161440,0,0
tt1161443,0,2012927
tt1161444,0,0
tt1161449,0,0
tt1161456,0,0
tt1161634,0,0
tt1161646,0,0
tt1161647,NF,NF
tt1161861,0,0
tt1161951,0,0
tt1162125,0,0
tt1163752,0,0
tt1163761,0,0
tt1164093,NF,NF
tt1164545,0,0
tt1164644,0,0
tt1164666,3,8
tt1164980,1635,0
tt1164984,NF,NF
tt1164985,0,0
tt1165253,0,0
tt1165276,0,0
tt1166085,0,0
tt1166088,0,0
tt1166098,0,0
tt1166100,9100000,76000000
tt1166101,0,0
tt1166102,0,0
tt1166105,0,0
tt1166110,0,0
tt1166113,0,0
tt1166114,0,0
tt1166810,0,0
tt1166827,7000000,0
tt1166974,0,0
tt1167474,0,0
tt1167490,0,0
tt1167512,2500000,0
tt1167599,11000000,32000000
tt1167600,0,0
tt1167611,0,0
tt1167638,24000000,0
tt1167660,31165200,0
tt1167675,0,0
tt1167686,NF,NF
tt1167825,0,0
tt1167839,0,0
tt1167845,0,0
tt1168637,0,0
tt1168639,0,0
tt1169137,0,0
tt1169147,0,0
tt1169168,0,0
tt1169271,0,0
tt1169272,0,0
tt1169834,0,0
tt1170348,0,0
tt1170393,0,0
tt1170396,0,0
tt1170397,0,0
tt1170398,70000,20000
tt1170400,0,0
tt1170402,0,0
tt1170404,0,0
tt1171269,0,0
tt1171271,NF,NF
tt1171684,0,0
tt1171701,2000000,13500000
tt1171704,0,0
tt1171721,0,0
tt1172061,0,0
tt1172065,750000,0
tt1172066,0,0
tt1172162,0,0
tt1172168,0,0
tt1172186,0,0
tt1172203,0,0
tt1172206,0,0
tt1172230,6850000,0
tt1172522,0,0
tt1172550,0,0
tt1172957,0,40836
tt1172963,0,0
tt1172974,0,0
tt1172992,0,0
tt1172995,0,0
tt1173467,0,0
tt1173506,0,0
tt1173568,NF,NF
tt1173682,NF,NF
tt1173686,0,0
tt1173716,0,0
tt1173744,0,0
tt1173745,0,0
tt1173755,0,0
tt1173893,0,0
tt1173901,101000,0
tt1173907,0,0
tt1173918,0,0
tt1173941,0,0
tt1173946,0,0
tt1173947,0,0
tt1173949,0,0
tt1173959,0,0
tt1174032,NF,NF
tt1174034,0,0
tt1174035,0,0
tt1174041,10000000,1850000
tt1174042,0,0
tt1174045,0,0
tt1174047,0,0
tt1174049,0,0
tt1174691,0,0
tt1174693,2000000,0
tt1174696,0,0
tt1174735,0,0
tt1174739,1450000,0
tt1174933,1200000,0
tt1175487,0,0
tt1175505,0,0
tt1175523,0,0
tt1175697,0,0
tt1176096,0,0
tt1176142,0,0
tt1176204,0,0
tt1176412,NF,NF
tt1176436,NF,NF
tt1176441,0,0
tt1176442,NF,NF
tt1176453,0,0
tt1176455,NF,NF
tt1176458,0,0
tt1176686,0,0
tt1176699,0,0
tt1176704,0,0
tt1176727,0,0
tt1176731,10000000,0
tt1176733,0,0
tt1176734,0,0
tt1176911,0,0
tt1176928,0,0
tt1176931,0,0
tt1176933,0,0
tt1176942,0,0
tt1176954,0,0
tt1176958,NF,NF
tt1176960,0,0
tt1176963,0,0
tt1176964,0,0
tt1177067,0,0
tt1177091,0,0
tt1177179,0,0
tt1178197,0,0
tt1178561,0,0
tt1178622,0,0
tt1178654,0,0
tt1178658,0,0
tt1179019,NF,NF
tt1179024,0,0
tt1179026,0,0
tt1179046,0,0
tt1179054,0,0
tt1179064,0,0
tt1179067,0,0
tt1179071,0,0
tt1179079,0,0
tt1179270,0,0
tt1179271,0,0
tt1179301,0,0
tt1179443,0,0
tt1179760,0,0
tt1179773,0,0
tt1179782,0,0
tt1179788,1199550,0
tt1179791,0,0
tt1179793,0,0
tt1179836,0,0
tt1179838,0,0
tt1179855,0,0
tt1180300,0,0
tt1180311,0,0
tt1180323,0,0
tt1180333,0,0
tt1180346,0,0
tt1180574,NF,NF
tt1180579,0,0
tt1180583,3000000,14000000
tt1181614,8000000,100915
tt1181849,0,0
tt1181919,0,0
tt1181920,0,0
tt1181927,0,0
tt1181931,0,0
tt1181935,0,0
tt1181936,0,0
tt1182257,0,0
tt1182315,0,0
tt1182323,0,0
tt1182340,0,0
tt1182884,0,0
tt1182908,0,8000000
tt1182924,30000000,0
tt1182937,0,0
tt1182942,0,0
tt1182972,2400000,9600000
tt1183135,0,0
tt1183143,0,0
tt1183276,0,0
tt1183301,0,0
tt1183307,0,0
tt1183486,0,0
tt1183488,0,0
tt1183489,0,0
tt1183658,3500000,0
tt1183672,0,0
tt1183684,0,0
tt1183696,0,0
tt1183707,0,0
tt1183727,0,0
tt1183732,0,0
tt1183901,0,0
tt1183908,0,0
tt1183911,0,850994
tt1183917,0,0
tt1183942,0,0
tt1183946,0,0
tt1183948,NF,NF
tt1185231,0,0
tt1185235,0,0
tt1185253,0,0
tt1185264,0,0
tt1185390,0,0
tt1185393,0,0
tt1185411,0,0
tt1185420,10000000,20000000
tt1185434,0,0
tt1185437,0,0
tt1185442,0,0
tt1185589,0,0
tt1185590,NF,NF
tt1185594,0,0
tt1185596,0,0
tt1185600,0,0
tt1185604,0,0
tt1185654,0,0
tt1186025,0,0
tt1186201,0,0
tt1186248,0,0
tt1186366,3600000,766075
tt1186656,0,0
tt1186673,NF,NF
tt1186795,0,0
tt1186797,18000,0
tt1186813,0,0
tt1186818,0,0
tt1187004,0,0
tt1187038,0,0
tt1187042,0,0
tt1187044,0,0
tt1187047,67000000,0
tt1187355,0,0
tt1188474,0,0
tt1188674,0,0
tt1188677,0,0
tt1188703,NF,NF
tt1188751,0,0
tt1188982,0,0
tt1188983,0,0
tt1188985,0,0
tt1188986,0,0
tt1188988,10000000,0
tt1188990,0,0
tt1188992,0,0
tt1188993,0,0
tt1188994,0,0
tt1188995,0,0
tt1188998,0,0
tt1189003,0,0
tt1189004,0,0
tt1189008,10000000,0
tt1189009,0,0
tt1189029,200000,0
tt1189042,NF,NF
tt1189076,0,0
tt1189259,500000,0
tt1189267,0,0
tt1189321,0,0
tt1189341,0,0
tt1189345,0,0
tt1189349,0,0
tt1189350,0,0
tt1189361,0,0
tt1189367,0,0
tt1189372,NF,NF
tt1189374,50000,0
tt1189383,0,7
tt1189394,0,0
tt1189432,1000000,0
tt1189441,0,0
tt1189893,2000000,9739679
tt1189897,0,0
tt1189914,300000,0
tt1190072,0,0
tt1190078,NF,NF
tt1190130,0,0
tt1190535,0,0
tt1190537,0,0
tt1190539,0,0
tt1190541,NF,NF
tt1190719,65000,0
tt1190722,0,0
tt1190725,0,0
tt1190867,0,0
tt1190894,0,0
tt1190913,0,0
tt1190919,5000,0
tt1191111,13000000,754249
tt1191112,NF,NF
tt1191114,0,0
tt1191121,0,0
tt1191131,0,0
tt1191138,0,0
tt1191140,0,0
tt1192384,0,0
tt1192431,0,0
tt1192612,0,0
tt1192613,0,0
tt1192624,0,0
tt1192625,0,0
tt1193088,0,0
tt1193092,0,0
tt1193460,0,0
tt1193468,0,0
tt1193473,0,0
tt1193490,0,0
tt1193516,500000,5330000
tt1193523,0,0
tt1193533,0,0
tt1193622,0,0
tt1193624,500000,0
tt1193627,0,0
tt1193630,0,0
tt1194121,0,0
tt1194124,0,0
tt1194193,0,0
tt1194229,0,0
tt1194231,10000000,0
tt1194235,500000,0
tt1194238,0,0
tt1194242,0,0
tt1194424,0,0
tt1194437,0,0
tt1194566,0,0
tt1194567,0,0
tt1194577,0,0
tt1194582,0,0
tt1194607,3000000,0
tt1194610,0,0
tt1194612,900000,0
tt1194615,0,0
tt1194616,0,0
tt1194618,0,0
tt1194620,0,0
tt1194624,0,0
tt1194628,0,0
tt1194660,0,0
tt1194661,0,0
tt1194664,0,44038000
tt1195488,0,0
tt1196112,0,0
tt1196124,3,0
tt1196140,0,0
tt1196165,0,0
tt1196197,3000000,0
tt1196210,0,0
tt1196227,0,0
tt1196329,0,0
tt1196340,10000000,55089
tt1196595,0,0
tt1196601,0,0
tt1196608,600000,0
tt1196609,0,0
tt1196630,0,0
tt1196640,0,0
tt1196714,0,0
tt1197626,0,50656
tt1198049,0,0
tt1198053,0,0
tt1198059,0,0
tt1198101,0,0
tt1198130,0,0
tt1198142,0,0
tt1198144,0,0
tt1198196,0,0
tt1198199,0,0
tt1198220,0,0
tt1198336,0,0
tt1198337,0,0
tt1198339,0,0
tt1198340,0,0
tt1198385,0,0
tt1198410,0,0
tt1198412,0,0
tt1199522,0,0
tt1200069,0,0
tt1200074,0,0
tt1200274,0,0
tt1200275,0,0
tt1201062,0,0
tt1201101,0,0
tt1201135,0,0
tt1201143,0,0
tt1201558,0,0
tt1201561,0,0
tt1201566,0,0
tt1201576,0,0
tt1201637,0,0
tt1201649,0,0
tt1202025,0,0
tt1202027,0,0
tt1202056,0,0
tt1202176,0,0
tt1202232,0,0
tt1202245,0,0
tt1202339,0,0
tt1202363,0,0
tt1202513,0,0
tt1202514,0,0
tt1202515,0,0
tt1202517,0,0
tt1202520,0,0
tt1202522,0,0
tt1202532,2500000,0
tt1202538,0,0
tt1202539,0,0
tt1202540,0,0
tt1202541,0,0
tt1202545,NF,NF
tt1202562,0,0
tt1202566,0,14607
tt1202572,0,0
tt1203509,0,0
tt1203519,0,0
tt1203532,0,0
tt1204031,0,0
tt1204340,0,22321
tt1204341,0,0
tt1204366,0,0
tt1204773,0,0
tt1204883,0,0
tt1204898,0,0
tt1204913,5000000,0
tt1204935,0,0
tt1204936,0,0
tt1204938,0,0
tt1205004,0,0
tt1205050,0,0
tt1205056,0,0
tt1205065,0,0
tt1205071,0,0
tt1205077,0,0
tt1205492,0,0
tt1205503,NF,NF
tt1205506,0,0
tt1205541,0,0
tt1205556,NF,NF
tt1205587,0,0
tt1205589,0,0
tt1205600,0,0
tt1205903,0,0
tt1205913,0,0
tt1205918,NF,NF
tt1205984,0,0
tt1206014,0,0
tt1206082,0,0
tt1206285,0,0
tt1206326,0,8654110
tt1206475,0,0
tt1206478,0,0
tt1206482,0,0
tt1206485,0,0
tt1206488,0,0
tt1206572,0,0
tt1206585,0,0
tt1207648,0,0
tt1207649,0,0
tt1207664,0,0
tt1207924,NF,NF
tt1207926,0,0
tt1208663,0,0
tt1208664,0,0
tt1208666,0,0
tt1208711,0,0
tt1208713,0,0
tt1208723,0,0
tt1208728,2270000,0
tt1208729,4000000,0
tt1208731,0,0
tt1209314,NF,NF
tt1209319,720000,0
tt1209331,1200000,0
tt1209359,0,0
tt1209364,0,0
tt1209367,0,0
tt1209378,0,0
tt1209430,NF,NF
tt1210096,0,0
tt1210101,0,0
tt1210106,0,0
tt1210107,0,0
tt1210117,0,0
tt1210121,0,0
tt1210344,6000000,0
tt1210349,0,0
tt1210351,0,0
tt1210352,0,0
tt1210355,0,0
tt1210359,0,0
tt1210361,0,0
tt1210364,0,0
tt1210814,3,0
tt1210837,0,0
tt1210844,0,0
tt1212024,0,0
tt1212408,0,0
tt1212442,0,0
tt1212443,0,0
tt1212448,0,0
tt1212453,0,72500000
tt1212456,0,0
tt1212903,0,0
tt1212986,0,0
tt1213567,0,0
tt1213571,0,0
tt1213576,0,0
tt1213582,0,0
tt1213617,0,0
tt1213631,0,0
tt1213638,0,0
tt1213643,0,0
tt1213647,0,0
tt1213660,0,0
tt1213838,0,0
tt1213864,0,0
tt1213878,0,0
tt1213899,0,0
tt1213916,0,0
tt1213917,0,0
tt1213920,0,0
tt1213921,0,0
tt1213922,0,0
tt1213926,0,0
tt1213927,0,0
tt1214946,0,0
tt1214961,0,0
tt1214973,0,0
tt1214974,0,0
tt1215458,0,0
tt1215486,0,0
tt1215513,0,0
tt1215870,0,0
tt1215983,0,0
tt1216275,0,0
tt1216332,0,0
tt1216490,0,0
tt1216501,0,0
tt1216520,3100000,0
tt1216640,50000,123000
tt1217043,0,0
tt1217078,NF,NF
tt1217243,0,0
tt1217553,0,0
tt1217561,NF,NF
tt1217565,4000000,0
tt1217578,0,0
tt1217589,0,0
tt1217590,0,0
tt1217595,0,0
tt1217602,0,0
tt1217620,0,0
tt1217631,0,0
tt1217635,0,0
tt1217637,10000000,0
tt1217643,0,0
tt1218011,822000,0
tt1218026,NF,NF
tt1218030,0,0
tt1218038,0,0
tt1218345,0,0
tt1218513,0,0
tt1219708,0,0
tt1219836,0,0
tt1220214,0,0
tt1220227,500000,0
tt1220706,0,0
tt1220715,0,0
tt1220718,NF,NF
tt1220873,0,0
tt1220890,30000,0
tt1220899,0,0
tt1220911,0,0
tt1221125,0,0
tt1221129,0,0
tt1221136,0,0
tt1221139,0,0
tt1221141,23000000,0
tt1221142,NF,NF
tt1221147,0,0
tt1221151,0,0
tt1221188,0,0
tt1221356,0,0
tt1221867,0,0
tt1221927,0,0
tt1221932,500000,0
tt1222330,0,0
tt1223134,NF,NF
tt1223358,0,0
tt1223411,0,0
tt1223416,0,0
tt1223450,0,0
tt1223875,0,0
tt1223893,0,0
tt1223922,17500000,0
tt1223930,0,0
tt1223932,0,0
tt1223934,0,0
tt1223936,0,0
tt1223971,0,0
tt1223980,0,0
tt1224151,0,0
tt1224153,0,0
tt1224366,0,0
tt1224368,0,0
tt1224369,0,0
tt1224370,0,0
tt1224372,0,0
tt1224373,2600000,0
tt1224376,0,0
tt1224378,26000000,0
tt1224449,336029,927277
tt1224455,0,0
tt1224519,0,0
tt1225290,0,0
tt1225292,NF,NF
tt1225831,0,0
tt1226219,0,0
tt1226251,0,42238454
tt1226261,0,0
tt1226276,0,0
tt1226297,0,0
tt1226318,0,0
tt1226334,0,0
tt1226681,1500000,0
tt1226762,NF,NF
tt1226774,0,6149791
tt1227135,0,0
tt1227165,2000000,273137
tt1227170,0,0
tt1227189,0,235432
tt1227378,0,0
tt1227381,0,0
tt1227524,0,0
tt1227529,0,0
tt1227536,2500000,0
tt1227555,0,0
tt1227762,0,0
tt1227777,2000000,0
tt1227787,0,0
tt1227789,0,0
tt1227790,NF,NF
tt1227796,0,0
tt1227797,0,0
tt1227931,0,0
tt1228726,0,0
tt1228915,5000000,0
tt1228963,191000,0
tt1229236,1000000,0
tt1229345,0,0
tt1229367,0,0
tt1229370,0,0
tt1229381,30000000,0
tt1229390,0,0
tt1229437,NF,NF
tt1229764,0,0
tt1229790,0,0
tt1229821,0,0
tt1230108,0,0
tt1230113,0,0
tt1230130,1200000,0
tt1230150,0,0
tt1230161,0,0
tt1230165,0,0
tt1230173,0,0
tt1230194,0,0
tt1230196,0,0
tt1230207,4000000,0
tt1230213,0,0
tt1230364,0,0
tt1230424,0,0
tt1230426,0,0
tt1230439,0,0
tt1230444,0,0
tt1230447,0,0
tt1230448,5750000,10000000
tt1230463,0,0
tt1230464,0,0
tt1230478,6879212,0
tt1230538,25000,0
tt1230540,0,0
tt1230544,0,0
tt1230545,0,0
tt1230552,0,0
tt1230566,NF,NF
tt1230587,0,0
tt1231273,0,0
tt1231280,0,0
tt1231285,1200000,0
tt1231595,0,0
tt1231600,0,0
tt1232047,0,0
tt1232083,0,0
tt1232099,0,0
tt1232106,0,11095236
tt1232108,0,0
